,Seconds,Q_flow Refrigeration [kW]_model,T_sup RefrigerationT [°C]_model,T_ret RefrigerationT [°C]_model
8070,29052000,0.3582319594137969,68.11586439226787,22.788582846131757
8071,29055600,0.4548683042052985,67.718467658975,26.36389342063541
8072,29059200,0.4927212288167794,65.42469572066224,25.340887047148655
8073,29062800,0.4347310772792101,67.29792475216209,23.09228290880426
8074,29066400,0.45433740763127883,69.18722671156529,24.449116915622316
8075,29070000,0.5302431139916155,67.33534604235737,23.92265351151223
8076,29073600,0.5559182207142842,63.53520674172091,23.614976697794162
8077,29077200,0.5757330406760223,65.26836400746244,24.135987816810843
8078,29080800,0.5007244490982499,69.2744884322819,25.595406245530747
8079,29084400,0.4772658982026401,65.31837680248938,23.771970787723834
8080,29088000,0.459974546341847,68.65698546285995,22.510900732027093
8081,29091600,0.44103986067416456,69.77451840809458,25.41969334661912
8082,29095200,0.505517935423098,70.15240814333919,25.599555609502207
8083,29098800,0.5641459347347819,65.94087207821691,23.77129200816028
8084,29102400,0.42865879844845056,62.8697315594102,24.22647043243631
8085,29106000,0.30223171379928643,65.003066618008,22.840986241091365
8086,29109600,0.30588078543004293,66.26886728090243,22.930674079173258
8087,29113200,0.28432813953295777,65.34608841612153,23.51442955016361
8088,29116800,0.3050382911849697,65.278127937841,32.77253024567664
8089,29120400,0.29002244534060095,70.6993144352453,28.91276610621969
8090,29124000,0.23106100634575752,67.57717220674196,31.168500864889964
8091,29127600,0.3192584707371588,65.06086998222621,28.590669044825436
8092,29131200,0.31849882693393483,64.58104050089938,26.584014465905522
8093,29134800,0.30389423507943136,67.26952842087428,28.856214260249914
8094,29138400,0.3193863203588462,66.33265804684015,30.58035315923405
8095,29142000,0.5063152971661564,68.85570119976305,33.03812552166867
8096,29145600,0.5069096095314193,65.84045363335676,30.352525667988928
8097,29149200,0.46639692964843843,68.45598765024886,28.285194563215885
8098,29152800,0.472079149724181,65.46071061941899,29.04702738702622
8099,29156400,0.5589691225077017,65.46334804169521,29.682937542322662
8100,29160000,0.5667866588309917,65.49664444390137,28.688588871787903
8101,29163600,0.520326796383496,67.9648412194514,29.869471642512284
8102,29167200,0.4984158061393676,65.35814391603995,29.200398989332566
8103,29170800,0.4813288868751422,67.08055310729536,27.575003934605228
8104,29174400,0.46455786385466213,68.62886546141814,28.680107453705393
8105,29178000,0.4293765930381198,69.64734387071985,32.17645462849968
8106,29181600,0.5364158678836985,68.14670110734353,30.80028117658998
8107,29185200,0.5822732772803636,67.2796469790054,31.58883712517631
8108,29188800,0.490046742818969,62.88603624042318,28.206395006910935
8109,29192400,0.31577866872891747,68.22225591312154,27.24982661437015
8110,29196000,0.29775050936724695,67.43426451513977,27.72198865523562
8111,29199600,0.24832701571347637,66.4866280733172,28.51676036569235
8112,29203200,0.2962036428986396,65.89678417016609,28.453987633021047
8113,29206800,0.318679584473034,65.36037285439309,31.6200488255582
8114,29210400,0.25630494284459576,64.30920750572379,30.684313659887355
8115,29214000,0.3952189838520402,66.08310040178549,27.71742238655573
8116,29217600,0.5201237056599711,60.93420426305437,26.778474132826663
8117,29221200,0.5466932808381507,66.78426428279796,28.328951475398146
8118,29224800,0.5995907595520275,68.34956499461887,27.42390088560509
8119,29228400,0.5937239380407647,63.553992398609,31.49957479652561
8120,29232000,0.6024182161732191,64.94398172390584,28.625593326146667
8121,29235600,0.5894017716939369,65.7621582566937,28.783927653877015
8122,29239200,0.4928508586199461,65.67460002294018,29.561450320849172
8123,29242800,0.6531014616431987,63.588290614008976,29.90240336969179
8124,29246400,0.6443165994340947,63.886878173568554,28.30580669976168
8125,29250000,0.6437780031897226,63.34971944704817,30.152157271287788
8126,29253600,0.5853383955212592,61.35292911099113,29.30230133898004
8127,29257200,0.5683698473597492,60.37595945171737,27.07951236410404
8128,29260800,0.5476206988857362,63.61385321539158,30.38129421587782
8129,29264400,0.5470177860577792,67.26637824469942,28.980937436174788
8130,29268000,0.6208737216271469,66.31203673614088,30.848467565260147
8131,29271600,0.6659814858740501,61.45125449133528,30.913050649465163
8132,29275200,0.5212746938968597,61.34277080457842,29.519858737176943
8133,29278800,0.24563106115799796,63.75551057759236,27.02414413831311
8134,29282400,0.3387986880890474,64.62303416929515,29.5761566892785
8135,29286000,0.35134469040468547,65.83305116972261,27.120397325281214
8136,29289600,0.29075331620983663,67.43180573658385,26.991023396040113
8137,29293200,0.26576567731899836,69.96181721690233,28.582669317199834
8138,29296800,0.2674739742802247,66.48013557794394,29.771565948155427
8139,29300400,0.3320886951287392,66.98040487608098,28.23062110147076
8140,29304000,0.31163331483037215,66.15404858447673,26.74155043484865
8141,29307600,0.2804934717617977,68.57419648018556,26.067253292529095
8142,29311200,0.39053595159366616,70.02446996377547,29.22244292638602
8143,29314800,0.525681005052503,70.60675498366838,32.14027547786546
8144,29318400,0.5088032533449979,67.98719675175269,27.720614655888728
8145,29322000,0.5431130519715208,69.04678831208501,27.00003970679619
8146,29325600,0.5021468719982218,68.70084859429623,29.496423277842705
8147,29329200,0.6053485239639421,71.0361343836294,29.887170503159403
8148,29332800,0.5825397565363886,65.93306401059071,29.881269431407933
8149,29336400,0.6011526396566567,68.653700876681,30.95146402098027
8150,29340000,0.5487627867790322,64.74617687649697,27.175549436067367
8151,29343600,0.49045618072277597,63.83589742732532,27.93097588620197
8152,29347200,0.48840196993888163,66.06099009763405,28.633820645788642
8153,29350800,0.5084761173642195,72.60230891045428,28.116430188132778
8154,29354400,0.5653541539040489,71.78623740335436,30.769729726448706
8155,29358000,0.5890216712595213,66.54263996490168,29.49003579653929
8156,29361600,0.5276480633937759,68.95446356255665,29.014819593465713
8157,29365200,0.381275599908671,67.7241978440796,28.342901192955445
8158,29368800,0.2529284215245767,68.60249471139801,27.249127450014157
8159,29372400,0.2907096029595001,69.42004053933329,27.76814149363603
8160,29376000,0.3136056439689342,66.04537342813542,27.24949423342531
8161,29379600,0.2607957265340725,66.02894517252885,25.340179241691843
8162,29383200,0.22861863167935065,66.06786236866907,27.46659992722446
8163,29386800,0.3037404291262077,66.01096195376999,25.75133594705038
8164,29390400,0.3076215106236406,65.52919360401974,24.760074253094093
8165,29394000,0.3432448738561956,66.83869592482264,25.68349474578584
8166,29397600,0.35438666879679553,66.02027880979176,28.185500260800065
8167,29401200,0.501896998738185,68.60588824245205,27.878727664822325
8168,29404800,0.49638960213372574,69.37082390739013,26.77612034147553
8169,29408400,0.4936186114931853,67.38453946709897,26.62399126044732
8170,29412000,0.4921435152762153,67.91128967451482,27.446782678281895
8171,29415600,0.5331003772719498,64.91784330990589,25.96841209377625
8172,29419200,0.621182425553813,64.09608953278574,24.696955193945726
8173,29422800,0.5760395783902821,67.56061282479317,29.188207097931766
8174,29426400,0.49583048444306393,64.68220621084328,26.754521219974905
8175,29430000,0.4689777643404717,69.0307443260127,25.034403947815846
8176,29433600,0.4747945236669552,64.86947863552925,25.82201430729711
8177,29437200,0.44279937349610415,71.40032342486705,29.245495293275393
8178,29440800,0.5467595257893862,69.92023662329358,30.554526974210773
8179,29444400,0.5488667266077493,62.109867094164684,28.268636966220292
8180,29448000,0.5141580805499504,60.69303103437536,25.207073812002132
8181,29451600,0.3522172794457058,65.67113856436079,25.621181804704996
8182,29455200,0.26173390891203474,67.9399437631915,24.775599267975867
8183,29458800,0.26616151801846305,67.36624338649645,27.64005988323471
8184,29462400,0.31216980319444126,67.43602456847817,25.562616576574797
8185,29466000,0.2656492036075818,72.46979230169688,29.273798884492848
8186,29469600,0.24700803242295016,69.79796616932624,27.91854280340881
8187,29473200,0.3901239464563959,68.9612813387242,24.658352554612247
8188,29476800,0.5052522753010913,71.33680528100551,24.99753128473257
8189,29480400,0.5852895013524294,70.80411694348106,27.7030360951341
8190,29484000,0.5675832832310577,71.76606676852461,29.18107197646255
8191,29487600,0.6192166708752419,71.31063657721691,29.645465866254238
8192,29491200,0.5980124753166314,71.10828314371153,29.015939326733076
8193,29494800,0.5214941930145849,71.23809604582496,30.80574130492422
8194,29498400,0.5642410516631826,72.44504065098997,25.766021010330224
8195,29502000,0.5958459839146424,70.21763020963171,26.893007316391873
8196,29505600,0.6713025133985979,69.81327126320652,26.170113752265692
8197,29509200,0.5391544326059091,65.67513995653758,30.408575647793853
8198,29512800,0.5218086789325374,63.93829209440872,27.171207353349555
8199,29516400,0.5964862384436221,68.73669104879426,23.616931194889418
8200,29520000,0.4650939093235896,71.33815032323649,28.288784983297646
8201,29523600,0.4951043770399251,72.05480194597729,28.294296020099303
8202,29527200,0.567290041831965,73.2877275317016,29.683449497868338
8203,29530800,0.5778570493747638,69.79857408006592,27.474745930931604
8204,29534400,0.47318923770537247,67.24400430218444,27.20930240188077
8205,29538000,0.30989603684308575,70.33675191240563,26.785069684819437
8206,29541600,0.32929016559129026,68.3306654997321,28.36843158073152
8207,29545200,0.33692085457143317,68.79758059781099,27.076433308578206
8208,29548800,0.3354861914471745,66.27850535535124,27.647038935180376
8209,29552400,0.25307071940903736,67.26685288125216,27.988320104739447
8210,29556000,0.25930362627760545,67.37939957040908,27.21559162788611
8211,29559600,0.32955229693780075,66.16989563348831,25.074728360452024
8212,29563200,0.2862744938255234,68.25220656767502,26.603391617766786
8213,29566800,0.3148522332200307,64.85325918884479,29.284746192520217
8214,29570400,0.3667721029473082,70.2394077811412,27.401253220247966
8215,29574000,0.4945615874205555,67.00436152590053,26.795866374598916
8216,29577600,0.5082688836730692,69.3519607704308,27.354247958981002
8217,29581200,0.4572414576421199,68.72042690264892,26.335464479424918
8218,29584800,0.5100893958666335,67.7498968328481,25.296222149503052
8219,29588400,0.545631371665922,68.44518669230925,25.61988576480457
8220,29592000,0.6657150864455992,70.10999077534241,27.31049387176866
8221,29595600,0.5626475082471475,61.533448100627204,26.90616545173939
8222,29599200,0.5445687227004525,66.68967200138421,26.991493991900487
8223,29602800,0.5756554536799529,65.92090778711623,25.577948481216936
8224,29606400,0.49949921222072624,62.551303832159746,25.598425614346727
8225,29610000,0.5145941216389559,71.30914359297078,28.981963343406203
8226,29613600,0.581255272603707,69.20186477063169,29.64043562985339
8227,29617200,0.630737722098554,65.96961363196077,27.602692836463092
8228,29620800,0.5212761402875136,66.06492931302033,25.902481336407998
8229,29624400,0.36810457044571365,68.99086533632111,27.13250157466861
8230,29628000,0.27554856471502465,64.81591688226855,27.217092701156012
8231,29631600,0.353609577846448,68.65564742872549,28.185092268837035
8232,29635200,0.2665592245959833,67.33726330510414,28.854994850335967
8233,29638800,0.29504253921166834,63.9227880524616,26.62659485776668
8234,29642400,0.289264775654955,65.53360523837448,29.48474085185095
8235,29646000,0.3001975936274328,66.12972104650234,27.601680207796473
8236,29649600,0.35083710248123706,60.277023042971656,25.38497371138951
8237,29653200,0.36161904275425166,64.19655281880065,27.274266944490396
8238,29656800,0.32718906548345983,66.8086824286437,28.364167861586385
8239,29660400,0.49172899303590845,64.5458397088651,26.87779344794296
8240,29664000,0.5016151797808456,68.11207723174901,28.027861927990415
8241,29667600,0.5672255017046323,67.59819978868563,25.943426435117093
8242,29671200,0.6373093512851504,68.55682647256452,25.316935422598974
8243,29674800,0.5703523713015158,64.33566388445097,25.78263238016367
8244,29678400,0.6822628252987384,63.318989884949175,27.638628619285004
8245,29682000,0.5427356436459322,66.81726419038067,28.839181559990823
8246,29685600,0.5295767183416317,64.49241087673074,24.927541075234718
8247,29689200,0.5107274752559788,67.26660614721753,25.592938596347725
8248,29692800,0.523319088379153,62.760029779566125,27.37243513087871
8249,29696400,0.49975295326743396,70.23875105560593,29.73077175093721
8250,29700000,0.5870413834141353,67.54410106897538,29.020829704158253
8251,29703600,0.7210957119802471,64.5678287020494,29.049372249871194
8252,29707200,0.5398402485070718,60.72771651785375,28.08646030430218
8253,29710800,0.31643587743099466,64.63991954335445,24.996864341773307
8254,29714400,0.3293052501604351,66.81860626957973,24.689522059478367
8255,29718000,0.2551236272460599,68.20140993054643,26.514702948126697
8256,29721600,0.2952447827623421,66.07494181774086,24.71456201800104
8257,29725200,0.2429439895624191,67.95483257532916,26.58499548939609
8258,29728800,0.2809646916730457,66.1508179059608,28.358224768595544
8259,29732400,0.3426390448208577,67.32930972931314,25.58754648073689
8260,29736000,0.3482124398176903,66.68935163852271,24.0091624972852
8261,29739600,0.42468570920945165,69.80031488867958,23.946393047647035
8262,29743200,0.4482457435986864,67.97345696856385,27.96103201474847
8263,29746800,0.49516126294570206,68.12449475459174,25.480004459654435
8264,29750400,0.5614995194292925,65.23569357074415,27.435759311823826
8265,29754000,0.6120066399068145,65.74182195358507,26.790740667297648
8266,29757600,0.5780265779893154,68.49406898257683,26.074464640248177
8267,29761200,0.6237086678191219,66.28540371449537,24.06126870648021
8268,29764800,0.6901642714150311,67.65155303633021,28.312791875377012
8269,29768400,0.6120504275785346,68.68099101450298,27.957931760888272
8270,29772000,0.5850283036913241,66.06321633956205,25.16925410888763
8271,29775600,0.5728631675823073,66.81484202385703,25.856299936075224
8272,29779200,0.5786280739143214,68.15725292034715,26.844766671049513
8273,29782800,0.494481527230668,72.5243140994744,29.596291562659573
8274,29786400,0.6151708173664573,70.1846133226846,26.306220604613525
8275,29790000,0.6583652995485337,64.08340992292796,27.646972557368848
8276,29793600,0.5906345132666623,67.65527010100949,25.724281362626733
8277,29797200,0.358049733577966,64.17635291596571,24.80468779913764
8278,29800800,0.30832365377414656,65.59306493516209,23.91309737547898
8279,29804400,0.314893023683304,67.38088273416594,24.10012789165199
8280,29808000,0.35972085498975637,67.96084332522922,29.77874627801958
8281,29811600,0.361906223259139,65.7165306861896,30.45597986567214
8282,29815200,0.1912196136188878,67.66078524782083,30.62675898646258
8283,29818800,0.4292239201627624,66.48734755806267,27.1459824821143
8284,29822400,0.5111845932647131,66.76346758607035,23.90360013767872
8285,29826000,0.5421972289155632,68.72109541693777,27.51767478359662
8286,29829600,0.6367649763009201,70.18844422540114,29.448406014352056
8287,29833200,0.5899957259499916,69.24535615474707,29.577691688698582
8288,29836800,0.573080882486008,65.77853842445536,28.914169995816852
8289,29840400,0.5752787100704101,65.15203349841563,30.019363909029916
8290,29844000,0.5390007510704642,69.41976800251132,26.818783788728858
8291,29847600,0.5619479049039632,68.09818252490138,29.34224826758009
8292,29851200,0.6334583743029478,66.10690813840404,28.779801288833273
8293,29854800,0.5851458403908497,66.16526591205844,27.165923229331284
8294,29858400,0.5766528401382104,64.1618433839708,28.21968722642129
8295,29862000,0.5648603211556474,61.954735950714685,27.373895256246293
8296,29865600,0.49678610448497834,66.37691439852043,25.441416343922036
8297,29869200,0.5571784111726068,69.84353662785206,28.222812112648487
8298,29872800,0.5909089029288109,69.55524545679253,28.967849900951265
8299,29876400,0.6198723912947256,63.994779594542784,28.267727705987014
8300,29880000,0.44877197575047767,66.28392597264386,28.21789362569575
8301,29883600,0.2825102184042112,68.27864878996441,27.70146922092056
8302,29887200,0.31284806825779193,69.21876490461827,27.857680992244905
8303,29890800,0.39695322424449303,66.03467190662836,28.090092896585656
8304,29894400,0.30401974791593256,68.71815052755029,25.11578018771536
8305,29898000,0.21563598452727123,61.73995329497223,28.06741526867147
8306,29901600,0.24878094404790457,65.59425937553175,30.22715278225842
8307,29905200,0.2631461205125947,64.09621554187095,24.89752776166163
8308,29908800,0.3310562954150847,62.89207646318073,23.30733446548222
8309,29912400,0.38367376962597477,63.45503377048235,27.127958298088974
8310,29916000,0.3559694347284995,67.02902736610076,28.21053165152872
8311,29919600,0.47122564191176153,64.93401865292269,25.968135091323248
8312,29923200,0.5143580718947182,65.00502506260997,27.373894398349584
8313,29926800,0.5241899984645313,64.54027307479426,26.918977893306856
8314,29930400,0.5398552899598493,65.143461701691,25.356179647579406
8315,29934000,0.6085217344477101,64.65344455032887,27.06901822373836
8316,29937600,0.5837274503243893,65.09950224300592,27.634675932897196
8317,29941200,0.5503030996702309,62.46054120735707,26.53972972405058
8318,29944800,0.5122766949804549,61.08625453326758,24.708084370307763
8319,29948400,0.5231364402609149,61.44987621102497,24.212130432193458
8320,29952000,0.5197364747268725,64.34972030112218,25.09667098541865
8321,29955600,0.4958677947609533,68.37528406177385,26.883022555406203
8322,29959200,0.5423989190033348,65.40576322527767,28.4973443106005
8323,29962800,0.6411546098469825,63.54991106476756,26.97927290535254
8324,29966400,0.509399884824803,61.479784115371636,25.5235106905141
8325,29970000,0.3716747464440137,64.2619552209955,23.467134058038
8326,29973600,0.3170223695615944,64.87072960558781,24.702196696109905
8327,29977200,0.33336513535461365,63.08372690761683,27.080471030887445
8328,29980800,0.26362964106003833,64.46498636809567,25.80443771076857
8329,29984400,0.26665393274236454,66.2718222303455,27.183149364127114
8330,29988000,0.29457618961650445,67.73227086614467,27.36587991057717
8331,29991600,0.3263877808041806,65.11083270883934,27.191326519543843
8332,29995200,0.34551147972477686,66.37484443630825,24.450401860849347
8333,29998800,0.3805431462259329,66.77920894735601,26.24059603303228
8334,30002400,0.36118035989594977,69.74333485427762,29.060435554074452
8335,30006000,0.5281631572248476,68.07766697044093,28.326648924364754
8336,30009600,0.5403385636969043,68.22776315861604,28.535034344409
8337,30013200,0.49796411709343846,67.07867021582784,27.22702795508838
8338,30016800,0.5530066352670906,69.12783873325992,26.535065858061376
8339,30020400,0.6266632039660341,67.41590769397412,27.097858297339112
8340,30024000,0.6892013605978401,63.9749431132243,29.090569997801957
8341,30027600,0.6154162717046252,63.53889189067665,29.971943512136715
8342,30031200,0.6091586600362076,67.59136907631347,27.10750782224071
8343,30034800,0.6192454300096235,63.93508621795994,25.1296328269712
8344,30038400,0.5178889079338451,67.64004747863939,26.04311278547866
8345,30042000,0.5414809918061589,70.98246566065818,27.55748070209442
8346,30045600,0.600776707472813,68.07707658715277,27.85710833914358
8347,30049200,0.6916080221626829,64.78002255739317,28.557925510812392
8348,30052800,0.5250111721601597,64.99399290594111,26.962797074926964
8349,30056400,0.3572970706466375,66.2875519834377,26.79066792202538
8350,30060000,0.29049207494920654,66.63739935441355,25.48116646373459
8351,30063600,0.32589948611055963,66.61008066463326,26.342197936286563
8352,30067200,0.356776075014412,68.34516521824986,27.10465313071801
8353,30070800,0.315309879774369,64.35495988748369,26.468296424553653
8354,30074400,0.3048710341965444,63.36895581567998,25.68454555495509
8355,30078000,0.37199017824588726,64.94082740396146,26.355008755316458
8356,30081600,0.502773310153744,61.69395608818081,21.610726513336214
8357,30085200,0.5297095371999766,66.71748401350581,24.636544098055154
8358,30088800,0.5181609372499663,70.71470272363005,27.72261816236349
8359,30092400,0.5927868722289791,69.28140816592601,25.992898805818715
8360,30096000,0.5775613551222292,65.2901564153591,24.778740230008662
8361,30099600,0.5221930872345582,68.35584623089602,27.36051270988476
8362,30103200,0.5527917929424367,68.70029186930817,25.126879632042385
8363,30106800,0.6501159131902333,65.19756552911618,24.036750122664714
8364,30110400,0.7113486740959946,65.37301499690781,26.20254569950324
8365,30114000,0.6229555875071943,66.00822259274656,27.245650229147422
8366,30117600,0.557016891543791,65.56874275498284,27.00889505561696
8367,30121200,0.583468103055742,62.892835372525624,25.33791438484153
8368,30124800,0.49787119596991913,68.31242951274993,26.913950469682376
8369,30128400,0.5460986251669201,73.41892741258752,27.072201962047203
8370,30132000,0.6320505784617931,65.77658289082737,26.616915503147005
8371,30135600,0.58180386143637,62.15329719911673,28.425539138591645
8372,30139200,0.44218924233473833,64.49430777336823,24.154131618146028
8373,30142800,0.37768441813821574,62.259374391793806,24.845289436180277
8374,30146400,0.358245404445274,65.21101875158746,24.497525503936203
8375,30150000,0.42449079284906766,71.23324409140015,24.734658544507116
8376,30153600,0.3757004250616298,71.9288102226047,26.723990493477082
8377,30157200,0.3749380605600097,66.82894172692149,27.361624310590507
8378,30160800,0.29716481038776205,70.64995808613598,28.470785129055503
8379,30164400,0.33152882721831495,67.01963486943261,25.789255935945334
8380,30168000,0.37434289616723887,67.9036762041738,24.71031969834555
8381,30171600,0.33613203514315265,69.77579350297091,28.53243593291681
8382,30175200,0.42018958043501775,69.55495868697481,26.61808908740796
8383,30178800,0.5263488920898947,67.07547007953806,28.214149133538136
8384,30182400,0.6288368060292503,67.27816029441323,25.893087178522183
8385,30186000,0.5454155855020405,70.67472199618301,26.029259843697094
8386,30189600,0.643896689754895,72.4745162221143,28.73095844515904
8387,30193200,0.6816978026957388,69.48035586702585,29.614193785811747
8388,30196800,0.745838400317023,73.1252411739547,29.871900104247597
8389,30200400,0.6166100867486256,68.19334914023739,28.354095276431813
8390,30204000,0.6231899751714272,66.13910589966895,26.694219503119854
8391,30207600,0.592872360072011,66.00868798991118,24.24003166084192
8392,30211200,0.5343889694846911,69.41348289884453,27.410589715492723
8393,30214800,0.5659024693151969,70.17715841134273,28.257769290960216
8394,30218400,0.6331116063003589,69.69877783772785,28.709721959044796
8395,30222000,0.6734573362864867,68.3754320603743,27.19431002466001
8396,30225600,0.5729425923085374,66.51180610960533,26.47919207193227
8397,30229200,0.36660341876144825,68.5938411838626,25.68555857222268
8398,30232800,0.3306438996920856,71.37442917580545,26.157765580455525
8399,30236400,0.3282595723767726,69.6566754002445,26.02775370441773
8400,30240000,0.359305588586898,68.44103034137002,27.74952703985762
8401,30243600,0.35984831450673876,67.62246798500765,27.59396570956445
8402,30247200,0.3866797878250742,66.98994907036186,28.442970615505576
8403,30250800,0.26516562028844487,65.84819511554903,26.943127674907867
8404,30254400,0.3992360393277095,64.04674232678929,24.9638924197263
8405,30258000,0.36420407406342503,65.0164652169228,29.221797280406193
8406,30261600,0.40534405749209435,68.0404497078591,29.76976042225324
8407,30265200,0.6243973559521998,67.61976559509826,29.875058593768202
8408,30268800,0.6212466845917495,65.60343379314173,26.81415025765972
8409,30272400,0.5764271099179126,69.16195977835454,27.11177447307595
8410,30276000,0.6298064450382379,62.27267002836031,27.159446249180768
8411,30279600,0.7168850493897749,64.77937302639039,27.353577354580526
8412,30283200,0.6604841642699752,63.97543851945008,28.86664174431106
8413,30286800,0.6056778280787654,63.116360658524265,27.58301463004907
8414,30290400,0.5907477710837183,64.58002829914275,27.42818381386673
8415,30294000,0.6355526959834307,64.58309024826181,27.351502934280685
8416,30297600,0.5487902944212756,67.6439770499239,28.34137971975619
8417,30301200,0.5421973779126072,67.88895520880288,30.296158932338148
8418,30304800,0.5953652492195348,66.28669748397584,28.487043834081174
8419,30308400,0.6831849343465195,62.95983702106447,29.49242771108524
8420,30312000,0.5715753507304489,67.00475788026871,26.347829514106124
8421,30315600,0.43681417744070433,63.8767953968673,23.60765819508669
8422,30319200,0.3692567735974968,65.91194916667976,25.520298165209272
8423,30322800,0.32829306240786466,67.27431041883912,26.834546916884253
8424,30326400,0.3695567789960312,63.63522356880024,23.311736968869717
8425,30330000,0.27939030034923273,69.48817555265784,26.925502533395203
8426,30333600,0.2975061494453903,65.2440354579852,26.396586172300676
8427,30337200,0.33437278216545835,69.91314915606847,19.281052923777196
8428,30340800,0.3898013664906057,63.91306150440982,23.88139243778824
8429,30344400,0.405295352775954,65.5297634503165,23.189346455212853
8430,30348000,0.41307478000964637,68.16130361118275,25.571714691846264
8431,30351600,0.5722291295412004,65.53071906684282,23.688986195914843
8432,30355200,0.5351925806006029,64.1627146405382,24.148380092793683
8433,30358800,0.5278746719108692,66.23878553012898,25.58710403785639
8434,30362400,0.5677892128870479,69.2721955969069,24.032432253395022
8435,30366000,0.7286031496763774,67.85109408243575,25.37889023344115
8436,30369600,0.6798606697510233,64.98673602158236,24.48006940819229
8437,30373200,0.7039001057336975,63.273406739648664,24.212972359470573
8438,30376800,0.6395479170145361,63.38946774851626,24.086373178304495
8439,30380400,0.5720696224664765,62.649812461821824,23.71703394790181
8440,30384000,0.5558044057076652,67.5521407783867,25.33165515182812
8441,30387600,0.5211904012027223,72.52390337165298,25.9002696479374
8442,30391200,0.6951468969619616,70.3184510260169,25.594799636599458
8443,30394800,0.6642537214982163,68.04040779641026,25.49458145747011
8444,30398400,0.5545070136447364,59.88554027505142,23.95946147899223
8445,30402000,0.34397781399428845,64.91312243309513,22.60248473083499
8446,30405600,0.3293959605507141,66.76991969534907,21.52941358370005
8447,30409200,0.37215141291640474,63.98740445436034,24.870751248998527
8448,30412800,0.3711943075031887,69.60323734690112,27.848579597959684
8449,30416400,0.271368735815748,67.510886521626,27.183955001518093
8450,30420000,0.2348601303062853,67.86443918182455,29.571828902326708
8451,30423600,0.4015942017813111,62.89546322140018,25.86717309395339
8452,30427200,0.4771501974140512,65.43548557404664,24.129825967836727
8453,30430800,0.5206051837464682,70.11243012935954,28.974774372566625
8454,30434400,0.5157416142081362,71.71732879693677,27.559227548386534
8455,30438000,0.557443586544701,66.92540373464202,29.37916486680869
8456,30441600,0.5629381143152186,68.6869739462946,29.6197689172394
8457,30445200,0.5317579987083596,67.73184043370216,27.723645802822737
8458,30448800,0.5120972244382651,67.44218787997592,28.02963502632905
8459,30452400,0.5427234895896363,66.49513279547158,27.099546362249477
8460,30456000,0.6174976085412697,66.3168713099239,26.75520963205495
8461,30459600,0.5858283420451437,65.27301574674065,28.930971943929116
8462,30463200,0.510202021043054,66.31803987836578,28.38869631721751
8463,30466800,0.5738125089624222,64.04044019348679,23.072049184455526
8464,30470400,0.5265681881498311,69.81028682612427,27.603872920021825
8465,30474000,0.4426058194532868,70.29037507799762,26.63287886796862
8466,30477600,0.5556156991368063,70.71463644819549,26.42310305650812
8467,30481200,0.49188757901066066,64.12379449086258,27.13482697086307
8468,30484800,0.47061444208232267,66.55248494605533,26.984109095825513
8469,30488400,0.2604538673982148,63.11538733248897,27.054023576872794
8470,30492000,0.2885762760104014,64.99655272619201,24.066367703805472
8471,30495600,0.3556419931168542,66.96060680753827,25.870003289103533
8472,30499200,0.43014889129875217,63.797709912929875,26.98270419970226
8473,30502800,0.3322414148357992,60.54425740055465,27.302730002821015
8474,30506400,0.296594604213528,64.08741676941013,29.24724136982956
8475,30510000,0.34519492744366165,64.67071392451841,24.79473846702735
8476,30513600,0.423688974550766,60.051926065418684,27.434395979150505
8477,30517200,0.3949165503301258,66.07309061605393,26.467496724190006
8478,30520800,0.4355551569261798,63.180992643475996,29.71189011125476
8479,30524400,0.5427758369004785,67.06962872335397,28.31723803429017
8480,30528000,0.6420676005869249,65.70325608848539,27.59759659791487
8481,30531600,0.608450028903462,64.29496098347184,28.939433832391543
8482,30535200,0.5292622487078225,64.334470113408,27.052382817415175
8483,30538800,0.6989154006514162,65.72216345441768,25.64527972425228
8484,30542400,0.7896447407836421,63.00913362482095,28.634529599712394
8485,30546000,0.7437608626822875,65.84851467015154,28.3746129858214
8486,30549600,0.6247334897674115,62.14426072663827,27.18699620857499
8487,30553200,0.6408074023401774,63.54683070109177,25.802459424615083
8488,30556800,0.5848605191917868,66.22616177168676,27.613159131035655
8489,30560400,0.5499345307085511,66.99318437328229,27.976076213184044
8490,30564000,0.6754949301572593,66.139442939429,28.794270248030024
8491,30567600,0.6923927524048343,65.22433215294517,28.738265142551867
8492,30571200,0.6745895234823239,63.54827797012838,25.082406797463435
8493,30574800,0.38959493585586746,59.40983320134383,27.79285508841508
8494,30578400,0.358125842663105,66.27012826616316,23.93185196238772
8495,30582000,0.3151175366879255,63.69983083626573,25.46091052063694
8496,30585600,0.3496296469584779,63.65771656631165,26.31317379049743
8497,30589200,0.3949535046463123,65.48464232263144,27.781863824482556
8498,30592800,0.29573160396168324,64.99856476400677,29.000663674427656
8499,30596400,0.37388900577126477,65.02587932549018,26.344247080994226
8500,30600000,0.4282617423774041,64.81259840163712,25.852371732324258
8501,30603600,0.35453016824454253,65.7628426591274,27.92721687498984
8502,30607200,0.4245029271944038,63.19470861322606,29.542658234212475
8503,30610800,0.5665653028247208,66.44971737546538,26.004746844922582
8504,30614400,0.6502507651439843,62.225462479007824,26.323266699356154
8505,30618000,0.5774250032279551,68.08951025333084,27.053600170141465
8506,30621600,0.5909665034916385,67.86028072661757,25.805165787331717
