,Seconds,Q_flow Laundry [kW]_model,T_sup-Laundry[°C]_model,T_ret-Laundry[°C]_model
6639,23900400,0.39592633143331135,28.4,10
6640,23904000,0.3676810365802849,28.4,10
6641,23907600,0.3744200678277402,28.4,10
6642,23911200,0.4032679850295809,28.4,10
6643,23914800,0.3808128096983676,28.4,10
6644,23918400,0.3306785514719038,28.4,10
6645,23922000,0.24703019652343602,28.4,10
6646,23925600,0.1393911602779106,28.4,10
6647,23929200,0.010833851454744128,28.4,10
6648,23932800,0.006249259385313374,28.4,10
6649,23936400,0.011554977108196997,28.4,10
6650,23940000,0.0006155541509344954,28.4,10
6651,23943600,0.0,28.4,10
6652,23947200,0.00013325952951810343,28.4,10
6653,23950800,0.0,28.4,10
6654,23954400,0.07942925713854182,28.4,10
6655,23958000,0.2455006945180618,28.4,10
6656,23961600,0.358287801547319,28.4,10
6657,23965200,0.35356347881242234,28.4,10
6658,23968800,0.36568233679435963,28.4,10
6659,23972400,0.37465129457088286,28.4,10
6660,23976000,0.4014649057864784,28.4,10
6661,23979600,0.3503239909735369,28.4,10
6662,23983200,0.36009411216573156,28.4,10
6663,23986800,0.37191484777334605,28.4,10
6664,23990400,0.3790945375440708,28.4,10
6665,23994000,0.35804939276296543,28.4,10
6666,23997600,0.365798670525161,28.4,10
6667,24001200,0.3325776916272886,28.4,10
6668,24004800,0.3174673007624042,28.4,10
6669,24008400,0.23766390024784756,28.4,10
6670,24012000,0.14600998774410104,28.4,10
6671,24015600,0.009545793324977538,28.4,10
6672,24019200,0.0,28.4,10
6673,24022800,0.0,28.4,10
6674,24026400,0.013150928671478688,28.4,10
6675,24030000,0.04025760052560883,28.4,10
6676,24033600,0.005620408382549851,28.4,10
6677,24037200,0.023254659429336612,28.4,10
6678,24040800,0.0,28.4,10
6679,24044400,0.04069051283004074,28.4,10
6680,24048000,0.040645568718449716,28.4,10
6681,24051600,0.025575240920645163,28.4,10
6682,24055200,0.04614469547966465,28.4,10
6683,24058800,0.01579882773827604,28.4,10
6684,24062400,0.0081666071092643,28.4,10
6685,24066000,0.0,28.4,10
6686,24069600,0.009749198965379643,28.4,10
6687,24073200,0.0,28.4,10
6688,24076800,0.0,28.4,10
6689,24080400,0.011762402085918696,28.4,10
6690,24084000,0.009182597495773557,28.4,10
6691,24087600,0.019932465221987255,28.4,10
6692,24091200,0.0,28.4,10
6693,24094800,0.004519656031039667,28.4,10
6694,24098400,0.001909990986254137,28.4,10
6695,24102000,0.0,28.4,10
6696,24105600,0.005478581342735459,28.4,10
6697,24109200,0.0,28.4,10
6698,24112800,0.009037341068788425,28.4,10
6699,24116400,0.029973446648108002,28.4,10
6700,24120000,0.0,28.4,10
6701,24123600,0.011725030369704993,28.4,10
6702,24127200,0.06840321038981073,28.4,10
6703,24130800,0.3087346851974568,28.4,10
6704,24134400,0.4784399112834339,28.4,10
6705,24138000,0.4745058238097006,28.4,10
6706,24141600,0.4330347842343558,28.4,10
6707,24145200,0.4433323660994532,28.4,10
6708,24148800,0.4736441273332829,28.4,10
6709,24152400,0.48093148073242425,28.4,10
6710,24156000,0.5035782211884242,28.4,10
6711,24159600,0.4946330226945931,28.4,10
6712,24163200,0.46844249867681803,28.4,10
6713,24166800,0.4322849789396966,28.4,10
6714,24170400,0.4483913754635385,28.4,10
6715,24174000,0.4486636962959163,28.4,10
6716,24177600,0.4080377781452525,28.4,10
6717,24181200,0.30084421057161154,28.4,10
6718,24184800,0.15832205864340793,28.4,10
6719,24188400,0.024519421852128458,28.4,10
6720,24192000,0.007083712909622586,28.4,10
6721,24195600,0.006903717120638779,28.4,10
6722,24199200,0.007628626752081735,28.4,10
6723,24202800,0.0,28.4,10
6724,24206400,0.015819107973644747,28.4,10
6725,24210000,0.010845911695172463,28.4,10
6726,24213600,0.10979026432650857,28.4,10
6727,24217200,0.30244519986541774,28.4,10
6728,24220800,0.3711066641343911,28.4,10
6729,24224400,0.39162313069890126,28.4,10
6730,24228000,0.4106281936592456,28.4,10
6731,24231600,0.4098383899723484,28.4,10
6732,24235200,0.43580388850164026,28.4,10
6733,24238800,0.41204373507544323,28.4,10
6734,24242400,0.40404188842261435,28.4,10
6735,24246000,0.4216519240184197,28.4,10
6736,24249600,0.3868063531068685,28.4,10
6737,24253200,0.41592153564484285,28.4,10
6738,24256800,0.3996862557082536,28.4,10
6739,24260400,0.3872358834451423,28.4,10
6740,24264000,0.33787161525118914,28.4,10
6741,24267600,0.2654763595889037,28.4,10
6742,24271200,0.11790856618601307,28.4,10
6743,24274800,0.022931885808201064,28.4,10
6744,24278400,0.03388771571458912,28.4,10
6745,24282000,0.011197240251184072,28.4,10
6746,24285600,0.003666843201741357,28.4,10
6747,24289200,0.04621812042932304,28.4,10
6748,24292800,0.0,28.4,10
6749,24296400,0.03954546507927792,28.4,10
6750,24300000,0.08175047645310589,28.4,10
6751,24303600,0.38361742159094814,28.4,10
6752,24307200,0.46229868068622487,28.4,10
6753,24310800,0.4930850145700725,28.4,10
6754,24314400,0.47466703588891607,28.4,10
6755,24318000,0.49462401957219937,28.4,10
6756,24321600,0.5107239649007689,28.4,10
6757,24325200,0.49331533904387403,28.4,10
6758,24328800,0.5106044247318049,28.4,10
6759,24332400,0.49476032149285165,28.4,10
6760,24336000,0.5387450458212136,28.4,10
6761,24339600,0.45738792544390505,28.4,10
6762,24343200,0.49792619820713563,28.4,10
6763,24346800,0.49232853567247636,28.4,10
6764,24350400,0.4601501671068761,28.4,10
6765,24354000,0.3371184014594619,28.4,10
6766,24357600,0.1752035043390992,28.4,10
6767,24361200,0.015394712715320533,28.4,10
6768,24364800,0.028278507573822748,28.4,10
6769,24368400,0.0,28.4,10
6770,24372000,0.0,28.4,10
6771,24375600,0.0,28.4,10
6772,24379200,0.012352667180817933,28.4,10
6773,24382800,0.009809798764595394,28.4,10
6774,24386400,0.022329212661391446,28.4,10
6775,24390000,0.0,28.4,10
6776,24393600,0.017446426473401225,28.4,10
6777,24397200,0.04479312883947211,28.4,10
6778,24400800,0.00721785325869002,28.4,10
6779,24404400,0.0,28.4,10
6780,24408000,0.02316435836107357,28.4,10
6781,24411600,0.0,28.4,10
6782,24415200,0.0,28.4,10
6783,24418800,0.0,28.4,10
6784,24422400,0.0,28.4,10
6785,24426000,0.042088216450551226,28.4,10
6786,24429600,0.01200320555330976,28.4,10
6787,24433200,0.024222936007282758,28.4,10
6788,24436800,0.010601304482340488,28.4,10
6789,24440400,0.0,28.4,10
6790,24444000,0.0,28.4,10
6791,24447600,0.011953015905763816,28.4,10
6792,24451200,0.0,28.4,10
6793,24454800,0.0,28.4,10
6794,24458400,0.010900899568267954,28.4,10
6795,24462000,0.0037936672183289093,28.4,10
6796,24465600,0.0,28.4,10
6797,24469200,0.0027565192726472626,28.4,10
6798,24472800,0.03158932286109153,28.4,10
6799,24476400,0.09935711794242753,28.4,10
6800,24480000,0.12897051708657797,28.4,10
6801,24483600,0.13664041565597793,28.4,10
6802,24487200,0.1173633849367136,28.4,10
6803,24490800,0.1453143091669528,28.4,10
6804,24494400,0.14116865564852243,28.4,10
6805,24498000,0.13758249630149255,28.4,10
6806,24501600,0.14353301877949282,28.4,10
6807,24505200,0.13968892401601354,28.4,10
6808,24508800,0.1418031292828843,28.4,10
6809,24512400,0.13813248323267133,28.4,10
6810,24516000,0.13624984847857033,28.4,10
6811,24519600,0.14297875665522003,28.4,10
6812,24523200,0.11696839426022831,28.4,10
6813,24526800,0.08897728098049235,28.4,10
6814,24530400,0.05111207805874024,28.4,10
6815,24534000,0.0,28.4,10
6816,24537600,0.002654261816187486,28.4,10
6817,24541200,0.0,28.4,10
6818,24544800,0.0005435202598721793,28.4,10
6819,24548400,0.0,28.4,10
6820,24552000,0.004957015136630952,28.4,10
6821,24555600,0.0,28.4,10
6822,24559200,0.0466730181261565,28.4,10
6823,24562800,0.11320968464214881,28.4,10
6824,24566400,0.15306281414103476,28.4,10
6825,24570000,0.15134362329583212,28.4,10
6826,24573600,0.15969452241234536,28.4,10
6827,24577200,0.1619702255608292,28.4,10
6828,24580800,0.15205397515562463,28.4,10
6829,24584400,0.16904835299883594,28.4,10
6830,24588000,0.1472894474488995,28.4,10
6831,24591600,0.15710171008982254,28.4,10
6832,24595200,0.16187570486587263,28.4,10
6833,24598800,0.16215070233870585,28.4,10
6834,24602400,0.16209303552207796,28.4,10
6835,24606000,0.14744897556196215,28.4,10
6836,24609600,0.1354903196695927,28.4,10
6837,24613200,0.10377389315533157,28.4,10
6838,24616800,0.050080353619705816,28.4,10
6839,24620400,0.00016318898853339857,28.4,10
6840,24624000,0.0,28.4,10
6841,24627600,0.010765725027203554,28.4,10
6842,24631200,0.005479550316053155,28.4,10
6843,24634800,0.0,28.4,10
6844,24638400,6.903665108401126e-05,28.4,10
6845,24642000,0.0,28.4,10
6846,24645600,0.02487740658206844,28.4,10
6847,24649200,0.0,28.4,10
6848,24652800,0.01358988162603151,28.4,10
6849,24656400,0.03330833200982988,28.4,10
6850,24660000,0.02201131762547334,28.4,10
6851,24663600,0.0,28.4,10
6852,24667200,0.0,28.4,10
6853,24670800,0.0,28.4,10
6854,24674400,0.0,28.4,10
6855,24678000,0.02492252486369809,28.4,10
6856,24681600,0.0,28.4,10
6857,24685200,0.0,28.4,10
6858,24688800,0.0,28.4,10
6859,24692400,0.0,28.4,10
6860,24696000,0.0,28.4,10
6861,24699600,0.012668958396319202,28.4,10
6862,24703200,0.003633817266151466,28.4,10
6863,24706800,0.011534646506391175,28.4,10
6864,24710400,0.001546162791883933,28.4,10
6865,24714000,0.0,28.4,10
6866,24717600,0.030874605912902427,28.4,10
6867,24721200,0.021008868402168417,28.4,10
6868,24724800,0.004063164547778622,28.4,10
6869,24728400,0.004736738620164821,28.4,10
6870,24732000,0.1098268278654268,28.4,10
6871,24735600,0.2635694683876535,28.4,10
6872,24739200,0.36121840091522905,28.4,10
6873,24742800,0.348545881799907,28.4,10
6874,24746400,0.376870964202442,28.4,10
6875,24750000,0.3827486301538367,28.4,10
6876,24753600,0.4038914345987941,28.4,10
6877,24757200,0.3829818510332121,28.4,10
6878,24760800,0.3663154948299853,28.4,10
6879,24764400,0.40596124896496893,28.4,10
6880,24768000,0.3400665048453052,28.4,10
6881,24771600,0.4074316464141188,28.4,10
6882,24775200,0.38951329739428303,28.4,10
6883,24778800,0.3711110614868024,28.4,10
6884,24782400,0.3253123829310043,28.4,10
6885,24786000,0.24225793936017231,28.4,10
6886,24789600,0.13419727081070826,28.4,10
6887,24793200,0.011651283422551076,28.4,10
6888,24796800,0.0,28.4,10
6889,24800400,0.0,28.4,10
6890,24804000,0.0,28.4,10
6891,24807600,0.05522759878911215,28.4,10
6892,24811200,0.0,28.4,10
6893,24814800,0.03438225755336783,28.4,10
6894,24818400,0.10044620953766575,28.4,10
6895,24822000,0.2884247694490202,28.4,10
6896,24825600,0.4123010756270802,28.4,10
6897,24829200,0.4422076919562639,28.4,10
6898,24832800,0.4106917074987982,28.4,10
6899,24836400,0.4311406056912991,28.4,10
6900,24840000,0.4721363527605592,28.4,10
6901,24843600,0.4425811349987549,28.4,10
6902,24847200,0.4390578563434666,28.4,10
6903,24850800,0.444037718265763,28.4,10
6904,24854400,0.4389471539334935,28.4,10
6905,24858000,0.4418276349097658,28.4,10
6906,24861600,0.4371435802651125,28.4,10
6907,24865200,0.45830089056298184,28.4,10
6908,24868800,0.38557086538205665,28.4,10
6909,24872400,0.29666209191825543,28.4,10
6910,24876000,0.13196978506070842,28.4,10
6911,24879600,0.027651418858080673,28.4,10
6912,24883200,0.040788079410474666,28.4,10
6913,24886800,0.0,28.4,10
6914,24890400,0.019765124360924948,28.4,10
6915,24894000,0.010879596409112466,28.4,10
6916,24897600,0.0,28.4,10
6917,24901200,0.0039002033866626607,28.4,10
6918,24904800,0.08509296446864834,28.4,10
6919,24908400,0.2549911192843421,28.4,10
6920,24912000,0.33490531409856766,28.4,10
6921,24915600,0.386616096987074,28.4,10
6922,24919200,0.3663198151927966,28.4,10
6923,24922800,0.38482519981523455,28.4,10
6924,24926400,0.3891785606165921,28.4,10
6925,24930000,0.3884871815843827,28.4,10
6926,24933600,0.3939655281710944,28.4,10
6927,24937200,0.3993671723805944,28.4,10
6928,24940800,0.38702600108333884,28.4,10
6929,24944400,0.36963286872082657,28.4,10
6930,24948000,0.3841514499110187,28.4,10
6931,24951600,0.35349997712577735,28.4,10
6932,24955200,0.3105162260920273,28.4,10
6933,24958800,0.2232159295042557,28.4,10
6934,24962400,0.10329120069039013,28.4,10
6935,24966000,0.021255419553285963,28.4,10
6936,24969600,0.0,28.4,10
6937,24973200,0.023307680989485373,28.4,10
6938,24976800,0.014024235865073922,28.4,10
6939,24980400,0.0,28.4,10
6940,24984000,0.0,28.4,10
6941,24987600,0.0,28.4,10
6942,24991200,0.018024351335105323,28.4,10
6943,24994800,0.033120316860506274,28.4,10
6944,24998400,0.0407814360751651,28.4,10
6945,25002000,0.02212843237747039,28.4,10
6946,25005600,0.0004415249833126602,28.4,10
6947,25009200,0.018778023097220594,28.4,10
6948,25012800,0.0076752765631607385,28.4,10
6949,25016400,0.019209233652767846,28.4,10
6950,25020000,0.0,28.4,10
6951,25023600,0.008778013923300557,28.4,10
6952,25027200,0.007539598018435299,28.4,10
6953,25030800,0.00354515264301399,28.4,10
6954,25034400,0.015673386370858383,28.4,10
6955,25038000,0.00023832626150905627,28.4,10
6956,25041600,0.00020711766281816246,28.4,10
6957,25045200,0.0,28.4,10
6958,25048800,0.004294328662129666,28.4,10
6959,25052400,0.007190315155474176,28.4,10
6960,25056000,0.0008572444083601997,28.4,10
6961,25059600,0.0,28.4,10
6962,25063200,0.0,28.4,10
6963,25066800,0.0,28.4,10
6964,25070400,0.0,28.4,10
6965,25074000,0.004817296526085731,28.4,10
6966,25077600,0.08685175503493449,28.4,10
6967,25081200,0.2999681675269106,28.4,10
6968,25084800,0.40670528068675477,28.4,10
6969,25088400,0.3841020826622931,28.4,10
6970,25092000,0.42755346752399326,28.4,10
6971,25095600,0.4130015040107291,28.4,10
6972,25099200,0.4126188651793507,28.4,10
6973,25102800,0.43038409761773544,28.4,10
6974,25106400,0.4201665340570875,28.4,10
6975,25110000,0.4393548148671511,28.4,10
6976,25113600,0.44646366880328003,28.4,10
6977,25117200,0.41504213666357526,28.4,10
6978,25120800,0.43973706078440283,28.4,10
6979,25124400,0.4401724817204298,28.4,10
6980,25128000,0.33997444853484005,28.4,10
6981,25131600,0.259652964471691,28.4,10
6982,25135200,0.15075328566225002,28.4,10
6983,25138800,0.019162288497551788,28.4,10
6984,25142400,0.0032500738848912163,28.4,10
6985,25146000,0.0,28.4,10
6986,25149600,0.01131437100213357,28.4,10
6987,25153200,0.0,28.4,10
6988,25156800,0.0,28.4,10
6989,25160400,0.0,28.4,10
6990,25164000,0.041551533698205155,28.4,10
6991,25167600,0.14913600181880932,28.4,10
6992,25171200,0.21855359699866128,28.4,10
6993,25174800,0.222047124501773,28.4,10
6994,25178400,0.2310862989349116,28.4,10
6995,25182000,0.22901144677930046,28.4,10
6996,25185600,0.2354816805233459,28.4,10
6997,25189200,0.22103471214122725,28.4,10
6998,25192800,0.22139453629913416,28.4,10
6999,25196400,0.2154375634119691,28.4,10
7000,25200000,0.22250538630855254,28.4,10
7001,25203600,0.22547132987217305,28.4,10
7002,25207200,0.2163559797703077,28.4,10
7003,25210800,0.20569092410384968,28.4,10
7004,25214400,0.1880992500686539,28.4,10
7005,25218000,0.14522113846327908,28.4,10
7006,25221600,0.06892107011252785,28.4,10
7007,25225200,0.0,28.4,10
7008,25228800,0.0,28.4,10
7009,25232400,0.0,28.4,10
7010,25236000,0.0,28.4,10
7011,25239600,0.013205587904673997,28.4,10
7012,25243200,0.0017877196507623207,28.4,10
7013,25246800,0.0,28.4,10
7014,25250400,0.0,28.4,10
7015,25254000,0.0,28.4,10
7016,25257600,0.022576686581558973,28.4,10
7017,25261200,0.013430270238107583,28.4,10
7018,25264800,0.0398587756958665,28.4,10
7019,25268400,0.002042224598993926,28.4,10
7020,25272000,0.0,28.4,10
7021,25275600,0.006985819146900975,28.4,10
7022,25279200,0.010501257901756201,28.4,10
7023,25282800,0.008127827477526502,28.4,10
7024,25286400,0.0,28.4,10
7025,25290000,0.004181080175786023,28.4,10
7026,25293600,0.0,28.4,10
7027,25297200,0.0,28.4,10
7028,25300800,0.015563654066786085,28.4,10
7029,25304400,0.019062229316972646,28.4,10
7030,25308000,0.009810113756653107,28.4,10
7031,25311600,0.0,28.4,10
7032,25315200,0.008966361486834369,28.4,10
7033,25318800,0.008129780757129904,28.4,10
7034,25322400,0.005719880454894608,28.4,10
7035,25326000,0.00988731505628768,28.4,10
7036,25329600,0.0,28.4,10
7037,25333200,0.0,28.4,10
7038,25336800,0.10114295024922511,28.4,10
7039,25340400,0.25933955502927153,28.4,10
7040,25344000,0.36336420249055107,28.4,10
7041,25347600,0.3877472737230913,28.4,10
7042,25351200,0.37789661644370787,28.4,10
7043,25354800,0.37774719691230124,28.4,10
7044,25358400,0.38911740028729774,28.4,10
7045,25362000,0.39959603004737976,28.4,10
7046,25365600,0.37535404462466687,28.4,10
7047,25369200,0.3736071720399056,28.4,10
7048,25372800,0.37049712962382153,28.4,10
7049,25376400,0.39394011261305056,28.4,10
7050,25380000,0.36927008945217143,28.4,10
7051,25383600,0.378219792530971,28.4,10
7052,25387200,0.3366193721168367,28.4,10
7053,25390800,0.26321245399957,28.4,10
7054,25394400,0.12329933106454327,28.4,10
7055,25398000,0.0,28.4,10
7056,25401600,0.03124699970305011,28.4,10
7057,25405200,0.0,28.4,10
7058,25408800,0.019044930191228604,28.4,10
7059,25412400,0.03157521533363776,28.4,10
7060,25416000,0.0,28.4,10
7061,25419600,0.0,28.4,10
7062,25423200,0.14136558678131625,28.4,10
7063,25426800,0.3039558136827486,28.4,10
7064,25430400,0.45961510528794886,28.4,10
7065,25434000,0.4761626799148644,28.4,10
7066,25437600,0.49309274357176097,28.4,10
7067,25441200,0.5011049960109276,28.4,10
7068,25444800,0.48513353677079685,28.4,10
7069,25448400,0.4671909060815536,28.4,10
7070,25452000,0.4961034838367001,28.4,10
7071,25455600,0.4555701143706294,28.4,10
7072,25459200,0.5160150313511235,28.4,10
7073,25462800,0.5102829619012601,28.4,10
7074,25466400,0.4826309741851941,28.4,10
7075,25470000,0.4759716985198399,28.4,10
7076,25473600,0.44481633817032307,28.4,10
7077,25477200,0.34318352121307866,28.4,10
7078,25480800,0.1374862702667559,28.4,10
7079,25484400,0.0019991051594713044,28.4,10
7080,25488000,0.036095979328910156,28.4,10
7081,25491600,0.0,28.4,10
7082,25495200,0.01283219911722686,28.4,10
7083,25498800,0.02734412184918743,28.4,10
7084,25502400,0.0,28.4,10
7085,25506000,0.02505519021727312,28.4,10
7086,25509600,0.10839205874876962,28.4,10
7087,25513200,0.28274893239241994,28.4,10
7088,25516800,0.4015173188516085,28.4,10
7089,25520400,0.42181463776975364,28.4,10
7090,25524000,0.40463801654259784,28.4,10
7091,25527600,0.4344353368079936,28.4,10
7092,25531200,0.4400939685660103,28.4,10
7093,25534800,0.39511649800051574,28.4,10
7094,25538400,0.41091725730858464,28.4,10
7095,25542000,0.4161332201824731,28.4,10
7096,25545600,0.39516341145872513,28.4,10
7097,25549200,0.37777857761039335,28.4,10
7098,25552800,0.400936545074052,28.4,10
7099,25556400,0.40956977164033104,28.4,10
7100,25560000,0.37410357815728423,28.4,10
7101,25563600,0.24516454793591613,28.4,10
7102,25567200,0.13737508212038235,28.4,10
7103,25570800,0.0,28.4,10
7104,25574400,0.0068659578295077895,28.4,10
7105,25578000,0.0,28.4,10
7106,25581600,0.0,28.4,10
7107,25585200,0.0077453683053645426,28.4,10
7108,25588800,0.00581731054263217,28.4,10
7109,25592400,0.0,28.4,10
7110,25596000,0.0,28.4,10
7111,25599600,0.002081368064724783,28.4,10
7112,25603200,0.0274008662921511,28.4,10
7113,25606800,0.0033905001767809036,28.4,10
7114,25610400,0.04566503124137405,28.4,10
7115,25614000,0.025241457182685077,28.4,10
7116,25617600,0.0,28.4,10
7117,25621200,0.026946850255286283,28.4,10
7118,25624800,0.0030930884447599198,28.4,10
7119,25628400,0.0033172850915422886,28.4,10
7120,25632000,0.02578339417020639,28.4,10
7121,25635600,0.005626483016645914,28.4,10
7122,25639200,0.0,28.4,10
7123,25642800,0.03602670053116329,28.4,10
7124,25646400,0.014825286827479094,28.4,10
7125,25650000,0.010211126811577906,28.4,10
7126,25653600,0.0,28.4,10
7127,25657200,0.0303323853973045,28.4,10
7128,25660800,0.028373241915850927,28.4,10
7129,25664400,0.006781302130767842,28.4,10
7130,25668000,0.013858317256247107,28.4,10
7131,25671600,0.0,28.4,10
7132,25675200,0.0,28.4,10
7133,25678800,0.018850477041145147,28.4,10
7134,25682400,0.06477001264718726,28.4,10
7135,25686000,0.13510408212569286,28.4,10
7136,25689600,0.23012328381917072,28.4,10
7137,25693200,0.24151101389270752,28.4,10
7138,25696800,0.22183870058242927,28.4,10
7139,25700400,0.2578392114430588,28.4,10
7140,25704000,0.26174008946795196,28.4,10
7141,25707600,0.2585854701661561,28.4,10
7142,25711200,0.25743038288776116,28.4,10
7143,25714800,0.2660449078556623,28.4,10
7144,25718400,0.2672434661667107,28.4,10
7145,25722000,0.2522514099545845,28.4,10
7146,25725600,0.2559234647165139,28.4,10
7147,25729200,0.24018433100460346,28.4,10
7148,25732800,0.2185888286341835,28.4,10
7149,25736400,0.15870963866265492,28.4,10
7150,25740000,0.06264031164458346,28.4,10
7151,25743600,0.024454684926221798,28.4,10
7152,25747200,0.01750196619183088,28.4,10
7153,25750800,0.0,28.4,10
7154,25754400,0.021747753126887724,28.4,10
7155,25758000,0.04006714666611491,28.4,10
7156,25761600,0.0,28.4,10
7157,25765200,0.02158043584856124,28.4,10
7158,25768800,0.10400263143912745,28.4,10
7159,25772400,0.2833454426989383,28.4,10
7160,25776000,0.3806054100180983,28.4,10
7161,25779600,0.3925088320798331,28.4,10
7162,25783200,0.42394595470798835,28.4,10
7163,25786800,0.4146663646260095,28.4,10
7164,25790400,0.4222489773659743,28.4,10
7165,25794000,0.3741759810566245,28.4,10
7166,25797600,0.42240553255819835,28.4,10
7167,25801200,0.40960439676725086,28.4,10
7168,25804800,0.39243364179267176,28.4,10
7169,25808400,0.39096973181794326,28.4,10
7170,25812000,0.39164386335836854,28.4,10
7171,25815600,0.3819000501313225,28.4,10
7172,25819200,0.36643430636644553,28.4,10
7173,25822800,0.2853739104573195,28.4,10
7174,25826400,0.08360144699356906,28.4,10
7175,25830000,0.01920813188931282,28.4,10
7176,25833600,0.0,28.4,10
7177,25837200,0.022452010010874903,28.4,10
7178,25840800,0.0,28.4,10
7179,25844400,0.0,28.4,10
7180,25848000,0.009478847962536101,28.4,10
7181,25851600,0.0,28.4,10
7182,25855200,0.024430831423905265,28.4,10
7183,25858800,0.0,28.4,10
7184,25862400,0.05905006395230765,28.4,10
7185,25866000,0.0,28.4,10
7186,25869600,0.023612749329367688,28.4,10
7187,25873200,0.013373429881616545,28.4,10
7188,25876800,0.020363212030914155,28.4,10
7189,25880400,0.014010386091195594,28.4,10
7190,25884000,0.008819436205998009,28.4,10
7191,25887600,0.019520184462282517,28.4,10
7192,25891200,0.01135186240131214,28.4,10
7193,25894800,0.04149459850095276,28.4,10
7194,25898400,0.02300789501761922,28.4,10
7195,25902000,0.006180386136668062,28.4,10
7196,25905600,0.029812464341646156,28.4,10
7197,25909200,0.008756275004732165,28.4,10
7198,25912800,0.0,28.4,10
7199,25916400,0.0,28.4,10
7200,25920000,0.026189642492172927,28.4,10
7201,25923600,0.0,28.4,10
7202,25927200,0.001793635017629809,28.4,10
7203,25930800,0.02980892167868696,28.4,10
7204,25934400,0.000899581648272255,28.4,10
7205,25938000,0.017044847028278833,28.4,10
7206,25941600,0.11752730672909277,28.4,10
7207,25945200,0.31271973655411195,28.4,10
7208,25948800,0.43864593458207024,28.4,10
7209,25952400,0.44987616166753264,28.4,10
7210,25956000,0.4650261790118522,28.4,10
7211,25959600,0.47646942644950135,28.4,10
7212,25963200,0.51496522638926,28.4,10
7213,25966800,0.4196925237833679,28.4,10
7214,25970400,0.4482320902811039,28.4,10
7215,25974000,0.47410902516945674,28.4,10
7216,25977600,0.4604559922191075,28.4,10
7217,25981200,0.4027104852269608,28.4,10
7218,25984800,0.45873627946498774,28.4,10
7219,25988400,0.40664835991538006,28.4,10
7220,25992000,0.3899678275023767,28.4,10
7221,25995600,0.28811459114481847,28.4,10
7222,25999200,0.1357600745998477,28.4,10
7223,26002800,0.025324607376380075,28.4,10
7224,26006400,0.0,28.4,10
7225,26010000,0.0026402388758321447,28.4,10
7226,26013600,0.0,28.4,10
7227,26017200,0.05294043773226821,28.4,10
7228,26020800,0.0,28.4,10
7229,26024400,0.025060444859422642,28.4,10
7230,26028000,0.10358946697952601,28.4,10
7231,26031600,0.2892925977088626,28.4,10
7232,26035200,0.4444751803063058,28.4,10
7233,26038800,0.45502510588111117,28.4,10
7234,26042400,0.4716234420027084,28.4,10
7235,26046000,0.48355830326821614,28.4,10
7236,26049600,0.49741057900276464,28.4,10
7237,26053200,0.5137810704573097,28.4,10
7238,26056800,0.4893337684067755,28.4,10
7239,26060400,0.502216210325103,28.4,10
7240,26064000,0.5123015377352016,28.4,10
7241,26067600,0.4911720569831938,28.4,10
7242,26071200,0.4913679990165519,28.4,10
7243,26074800,0.4344393144707291,28.4,10
7244,26078400,0.41377295460466496,28.4,10
7245,26082000,0.32565295510626946,28.4,10
7246,26085600,0.165882967985401,28.4,10
7247,26089200,0.00378239939893917,28.4,10
7248,26092800,0.00991430557113451,28.4,10
7249,26096400,0.0,28.4,10
7250,26100000,0.000400130196533994,28.4,10
7251,26103600,0.0,28.4,10
7252,26107200,0.00490896327981343,28.4,10
7253,26110800,0.023230679901483472,28.4,10
7254,26114400,0.09542499437811341,28.4,10
7255,26118000,0.3323813831949185,28.4,10
7256,26121600,0.4332588951444719,28.4,10
7257,26125200,0.43590760553560975,28.4,10
7258,26128800,0.4578831303428229,28.4,10
7259,26132400,0.46008267940133424,28.4,10
7260,26136000,0.4866219013458455,28.4,10
7261,26139600,0.45605812364213166,28.4,10
7262,26143200,0.449347690166133,28.4,10
7263,26146800,0.4426995837416536,28.4,10
7264,26150400,0.4515781865016961,28.4,10
7265,26154000,0.48110052626525124,28.4,10
7266,26157600,0.43720961118722534,28.4,10
7267,26161200,0.42882541639126287,28.4,10
7268,26164800,0.384569620585475,28.4,10
7269,26168400,0.27768377248232945,28.4,10
7270,26172000,0.13292207772682793,28.4,10
7271,26175600,0.01139423902261491,28.4,10
7272,26179200,0.0,28.4,10
7273,26182800,0.0,28.4,10
7274,26186400,0.0033646619892698407,28.4,10
7275,26190000,0.0,28.4,10
7276,26193600,0.0,28.4,10
7277,26197200,0.0,28.4,10
7278,26200800,0.00924812829932391,28.4,10
7279,26204400,0.006139546409644887,28.4,10
7280,26208000,0.025015449909993593,28.4,10
7281,26211600,0.03804637272333303,28.4,10
7282,26215200,0.0,28.4,10
7283,26218800,0.0008083023495469396,28.4,10
7284,26222400,0.01903701665770803,28.4,10
7285,26226000,0.0,28.4,10
7286,26229600,0.00921821405160079,28.4,10
7287,26233200,0.03440086308794447,28.4,10
7288,26236800,0.056417388119478364,28.4,10
7289,26240400,0.010597088645098326,28.4,10
7290,26244000,0.0,28.4,10
7291,26247600,0.02436552055917391,28.4,10
7292,26251200,0.02032098320728767,28.4,10
7293,26254800,0.0,28.4,10
7294,26258400,0.0,28.4,10
7295,26262000,0.0,28.4,10
7296,26265600,0.02864345375203782,28.4,10
7297,26269200,0.0,28.4,10
7298,26272800,0.041681146708209826,28.4,10
7299,26276400,0.03266022720518418,28.4,10
